iter,case,idx,relation_events_at_idx,new_relations_at_idx,reused_relations_at_idx,new_relation_names,cumulative_relations
iter0,case4_detail_strict,571,1,0,1,,337
iter0,case4_detail_strict,572,5,1,4,managerOfCurrentTeam,338
iter0,case4_detail_strict,573,5,0,5,,338
iter0,case4_detail_strict,574,4,0,4,,338
iter0,case4_detail_strict,575,3,0,3,,338
iter0,case4_detail_strict,576,3,0,3,,338
iter0,case4_detail_strict,577,1,0,1,,338
iter0,case4_detail_strict,578,1,0,1,,338
iter0,case4_detail_strict,579,4,0,4,,338
iter0,case4_detail_strict,580,2,0,2,,338
iter0,case4_detail_strict,581,1,0,1,,338
iter0,case4_detail_strict,582,4,1,3,becameProfessional,339
iter0,case4_detail_strict,583,5,0,5,,339
iter0,case4_detail_strict,584,2,0,2,,339
iter0,case4_detail_strict,585,5,1,4,follows,340
iter0,case4_detail_strict,586,3,0,3,,340
iter0,case4_detail_strict,587,1,0,1,,340
iter0,case4_detail_strict,588,6,1,5,ownedBuilding,341
iter0,case4_detail_strict,589,1,0,1,,341
iter0,case4_detail_strict,590,1,0,1,,341
iter0,case4_detail_strict,591,4,0,4,,341
iter0,case4_detail_strict,592,1,0,1,,341
iter0,case4_detail_strict,593,5,0,5,,341
iter0,case4_detail_strict,594,1,0,1,,341
iter0,case4_detail_strict,595,3,0,3,,341
iter0,case4_detail_strict,596,6,0,6,,341
iter0,case4_detail_strict,597,1,0,1,,341
iter0,case4_detail_strict,598,1,0,1,,341
iter0,case4_detail_strict,599,5,1,4,awarded,342
iter0,case4_detail_strict,600,3,0,3,,342
iter0,case4_detail_strict,601,1,0,1,,342
iter0,case4_detail_strict,602,5,0,5,,342
iter0,case4_detail_strict,603,2,0,2,,342
iter0,case4_detail_strict,604,2,0,2,,342
iter0,case4_detail_strict,605,2,0,2,,342
iter0,case4_detail_strict,606,2,0,2,,342
iter0,case4_detail_strict,607,2,1,1,playsMusic,343
iter0,case4_detail_strict,608,3,0,3,,343
iter0,case4_detail_strict,609,2,2,0,keyPersonFor; parentCompany,345
iter0,case4_detail_strict,610,2,1,1,support,346
iter0,case4_detail_strict,611,4,0,4,,346
iter0,case4_detail_strict,612,1,0,1,,346
iter0,case4_detail_strict,613,4,0,4,,346
iter0,case4_detail_strict,614,4,0,4,,346
iter0,case4_detail_strict,615,7,0,7,,346
iter0,case4_detail_strict,616,5,1,4,formerClub,347
iter0,case4_detail_strict,617,2,0,2,,347
iter0,case4_detail_strict,618,2,0,2,,347
iter0,case4_detail_strict,619,5,0,5,,347
iter0,case4_detail_strict,620,4,0,4,,347
iter0,case4_detail_strict,621,1,0,1,,347
iter0,case4_detail_strict,622,2,0,2,,347
iter0,case4_detail_strict,623,1,0,1,,347
iter0,case4_detail_strict,624,3,0,3,,347
iter0,case4_detail_strict,625,1,0,1,,347
iter0,case4_detail_strict,626,0,0,0,,347
iter0,case4_detail_strict,627,3,1,2,makesProduct,348
iter0,case4_detail_strict,628,2,0,2,,348
iter0,case4_detail_strict,629,6,1,5,championships,349
iter0,case4_detail_strict,630,4,1,3,origin,350
iter0,case4_detail_strict,631,3,0,3,,350
iter0,case4_detail_strict,632,3,0,3,,350
iter0,case4_detail_strict,633,8,0,8,,350
iter0,case4_detail_strict,634,2,0,2,,350
iter0,case4_detail_strict,635,5,0,5,,350
iter0,case4_detail_strict,636,4,0,4,,350
iter0,case4_detail_strict,637,4,0,4,,350
iter0,case4_detail_strict,638,3,1,2,erectedIn,351
iter0,case4_detail_strict,639,2,0,2,,351
iter0,case4_detail_strict,640,6,2,4,marriage; deathCause,353
iter0,case4_detail_strict,641,2,0,2,,353
iter0,case4_detail_strict,642,2,0,2,,353
iter0,case4_detail_strict,643,8,2,6,designatedAs; locatedIn,355
iter0,case4_detail_strict,644,3,0,3,,355
iter0,case4_detail_strict,645,5,0,5,,355
iter0,case4_detail_strict,646,0,0,0,,355
iter0,case4_detail_strict,647,5,0,5,,355
iter0,case4_detail_strict,648,2,0,2,,355
iter0,case4_detail_strict,649,2,0,2,,355
iter0,case4_detail_strict,650,3,0,3,,355
iter0,case4_detail_strict,651,2,0,2,,355
iter0,case4_detail_strict,652,3,0,3,,355
iter0,case4_detail_strict,653,1,0,1,,355
iter0,case4_detail_strict,654,5,1,4,numberOfPostgraduates,356
iter0,case4_detail_strict,655,1,0,1,,356
iter0,case4_detail_strict,656,4,0,4,,356
iter0,case4_detail_strict,657,1,0,1,,356
iter0,case4_detail_strict,658,1,0,1,,356
iter0,case4_detail_strict,659,8,2,6,nameOfGround; championOf,358
iter0,case4_detail_strict,660,2,0,2,,358
iter0,case4_detail_strict,661,4,0,4,,358
iter0,case4_detail_strict,662,5,0,5,,358
iter0,case4_detail_strict,663,3,0,3,,358
iter0,case4_detail_strict,664,1,0,1,,358
iter0,case4_detail_strict,665,3,0,3,,358
iter0,case4_detail_strict,666,5,0,5,,358
iter0,case4_detail_strict,667,4,0,4,,358
iter0,case4_detail_strict,668,2,0,2,,358
iter0,case4_detail_strict,669,5,3,2,hasPopulationDensity; isCapitalOf; isNationalityOf,361
iter0,case4_detail_strict,670,1,0,1,,361
iter0,case4_detail_strict,671,4,0,4,,361
iter0,case4_detail_strict,672,3,1,2,firstAiredOn,362
iter0,case4_detail_strict,673,3,0,3,,362
iter0,case4_detail_strict,674,1,1,0,countryOfOrigin,363
iter0,case4_detail_strict,675,4,1,3,youthTeam,364
iter0,case4_detail_strict,676,5,0,5,,364
iter0,case4_detail_strict,677,4,0,4,,364
iter0,case4_detail_strict,678,5,0,5,,364
iter0,case4_detail_strict,679,4,0,4,,364
iter0,case4_detail_strict,680,1,0,1,,364
iter0,case4_detail_strict,681,6,0,6,,364
iter0,case4_detail_strict,682,1,0,1,,364
iter0,case4_detail_strict,683,3,0,3,,364
iter0,case4_detail_strict,684,4,0,4,,364
iter0,case4_detail_strict,685,3,1,2,technicalCampusAffiliation,365
iter0,case4_detail_strict,686,2,0,2,,365
iter0,case4_detail_strict,687,5,1,4,educates,366
iter0,case4_detail_strict,688,4,1,3,relationToOther,367
iter0,case4_detail_strict,689,4,0,4,,367
iter0,case4_detail_strict,690,3,0,3,,367
iter0,case4_detail_strict,691,7,2,5,founding; president,369
iter0,case4_detail_strict,692,7,0,7,,369
iter0,case4_detail_strict,693,3,0,3,,369
iter0,case4_detail_strict,694,1,0,1,,369
iter0,case4_detail_strict,695,5,0,5,,369
iter0,case4_detail_strict,696,1,0,1,,369
iter0,case4_detail_strict,697,2,1,1,currentAssemblyLocation,370
iter0,case4_detail_strict,698,5,1,4,firstAiredBy,371
iter0,case4_detail_strict,699,4,1,3,currentLeader,372
iter0,case4_detail_strict,700,4,1,3,teamLocation,373
iter0,case4_detail_strict,701,1,0,1,,373
iter0,case4_detail_strict,702,2,1,1,undergraduatePopulation,374
iter0,case4_detail_strict,703,7,1,6,school,375
iter0,case4_detail_strict,704,1,0,1,,375
iter0,case4_detail_strict,705,2,0,2,,375
iter0,case4_detail_strict,706,3,0,3,,375
iter0,case4_detail_strict,707,5,1,4,educatedAt,376
iter0,case4_detail_strict,708,1,0,1,,376
iter0,case4_detail_strict,709,7,0,7,,376
iter0,case4_detail_strict,710,1,0,1,,376
iter0,case4_detail_strict,711,5,0,5,,376
iter0,case4_detail_strict,712,2,0,2,,376
iter0,case4_detail_strict,713,2,0,2,,376
iter0,case4_detail_strict,714,5,0,5,,376
iter0,case4_detail_strict,715,4,0,4,,376
iter0,case4_detail_strict,716,1,0,1,,376
iter0,case4_detail_strict,717,1,0,1,,376
iter0,case4_detail_strict,718,2,0,2,,376
iter0,case4_detail_strict,719,4,0,4,,376
iter0,case4_detail_strict,720,7,0,7,,376
iter0,case4_detail_strict,721,4,1,3,associatedBand,377
iter0,case4_detail_strict,722,2,1,1,placeOfUpbringing,378
iter0,case4_detail_strict,723,2,0,2,,378
iter0,case4_detail_strict,724,1,0,1,,378
iter0,case4_detail_strict,725,4,1,3,isFrom,379
iter0,case4_detail_strict,726,4,0,4,,379
iter0,case4_detail_strict,727,4,2,2,hasPart; isCategoryOf,381
iter0,case4_detail_strict,728,5,1,4,wasInOfficeWhile,382
iter0,case4_detail_strict,729,1,0,1,,382
iter0,case4_detail_strict,730,3,0,3,,382
iter0,case4_detail_strict,731,2,0,2,,382
iter0,case4_detail_strict,732,1,0,1,,382
iter0,case4_detail_strict,733,2,0,2,,382
iter0,case4_detail_strict,734,1,0,1,,382
iter0,case4_detail_strict,735,5,0,5,,382
iter0,case4_detail_strict,736,4,0,4,,382
iter0,case4_detail_strict,737,4,1,3,offersServices,383
iter0,case4_detail_strict,738,4,0,4,,383
iter0,case4_detail_strict,739,3,0,3,,383
iter0,case4_detail_strict,740,3,0,3,,383
iter0,case4_detail_strict,741,6,0,6,,383
iter0,case4_detail_strict,742,1,0,1,,383
iter0,case4_detail_strict,743,1,0,1,,383
iter0,case4_detail_strict,744,4,1,3,isNear,384
iter0,case4_detail_strict,745,1,0,1,,384
iter0,case4_detail_strict,746,1,0,1,,384
iter0,case4_detail_strict,747,3,0,3,,384
iter0,case4_detail_strict,748,4,1,3,governingBody,385
iter0,case4_detail_strict,749,3,1,2,engineConfiguration,386
iter0,case4_detail_strict,750,1,0,1,,386
iter0,case4_detail_strict,751,2,0,2,,386
iter0,case4_detail_strict,752,3,0,3,,386
iter0,case4_detail_strict,753,2,0,2,,386
iter0,case4_detail_strict,754,4,0,4,,386
iter0,case4_detail_strict,755,3,0,3,,386
iter0,case4_detail_strict,756,7,0,7,,386
iter0,case4_detail_strict,757,6,2,4,builtBy; mainOwner,388
iter0,case4_detail_strict,758,1,0,1,,388
iter0,case4_detail_strict,759,2,0,2,,388
iter0,case4_detail_strict,760,2,0,2,,388
iter0,case4_detail_strict,761,1,0,1,,388
iter0,case4_detail_strict,762,2,0,2,,388
iter0,case4_detail_strict,763,3,0,3,,388
iter0,case4_detail_strict,764,3,0,3,,388
iter0,case4_detail_strict,765,4,1,3,starred,389
iter0,case4_detail_strict,766,2,0,2,,389
iter0,case4_detail_strict,767,6,0,6,,389
iter0,case4_detail_strict,768,4,3,1,studentTotal; undergraduateTotal; staffTotal,392
iter0,case4_detail_strict,769,2,0,2,,392
iter0,case4_detail_strict,770,2,0,2,,392
iter0,case4_detail_strict,771,1,1,0,jobTitle,393
iter0,case4_detail_strict,772,3,0,3,,393
iter0,case4_detail_strict,773,1,0,1,,393
iter0,case4_detail_strict,774,2,0,2,,393
iter0,case4_detail_strict,775,6,0,6,,393
iter0,case4_detail_strict,776,3,0,3,,393
iter0,case4_detail_strict,777,1,0,1,,393
iter0,case4_detail_strict,778,2,0,2,,393
iter0,case4_detail_strict,779,1,1,0,firstAppearedAsFilmCharacterIn,394
iter0,case4_detail_strict,780,4,0,4,,394
iter0,case4_detail_strict,781,1,0,1,,394
iter0,case4_detail_strict,782,2,1,1,formerlyPlayedFor,395
iter0,case4_detail_strict,783,3,0,3,,395
iter0,case4_detail_strict,784,2,0,2,,395
iter0,case4_detail_strict,785,3,0,3,,395
iter0,case4_detail_strict,786,2,0,2,,395
iter0,case4_detail_strict,787,2,0,2,,395
iter0,case4_detail_strict,788,2,0,2,,395
iter0,case4_detail_strict,789,3,1,2,hasSenator,396
iter0,case4_detail_strict,790,7,2,5,eat; inhabit,398
iter0,case4_detail_strict,791,5,2,3,hasDessert; isDessert,400
iter0,case4_detail_strict,792,5,0,5,,400
iter0,case4_detail_strict,793,4,0,4,,400
iter0,case4_detail_strict,794,9,0,9,,400
iter0,case4_detail_strict,795,1,0,1,,400
iter0,case4_detail_strict,796,5,0,5,,400
iter0,case4_detail_strict,797,3,0,3,,400
iter0,case4_detail_strict,798,1,0,1,,400
iter0,case4_detail_strict,799,1,0,1,,400
iter0,case4_detail_strict,800,7,0,7,,400
iter0,case4_detail_strict,801,2,0,2,,400
iter0,case4_detail_strict,802,4,2,2,operatingArea; totalArea,402
iter0,case4_detail_strict,803,3,0,3,,402
iter0,case4_detail_strict,804,1,0,1,,402
iter0,case4_detail_strict,805,4,1,3,born_on,403
iter0,case4_detail_strict,806,5,0,5,,403
iter0,case4_detail_strict,807,1,0,1,,403
iter0,case4_detail_strict,808,3,1,2,locationOfFounding,404
iter0,case4_detail_strict,809,2,0,2,,404
iter0,case4_detail_strict,810,4,1,3,isCategorizedAs,405
iter0,case4_detail_strict,811,3,1,2,foodServedAsDessert,406
iter0,case4_detail_strict,812,3,0,3,,406
iter0,case4_detail_strict,813,4,0,4,,406
iter0,case4_detail_strict,814,1,0,1,,406
iter0,case4_detail_strict,815,3,0,3,,406
iter0,case4_detail_strict,816,3,0,3,,406
iter0,case4_detail_strict,817,5,0,5,,406
iter0,case4_detail_strict,818,3,0,3,,406
iter0,case4_detail_strict,819,1,0,1,,406
iter0,case4_detail_strict,820,2,0,2,,406
iter0,case4_detail_strict,821,2,0,2,,406
iter0,case4_detail_strict,822,4,0,4,,406
iter0,case4_detail_strict,823,4,0,4,,406
iter0,case4_detail_strict,824,1,1,0,firstAppearedIn,407
iter0,case4_detail_strict,825,2,0,2,,407
iter0,case4_detail_strict,826,7,1,6,are,408
iter0,case4_detail_strict,827,2,1,1,crewMemberOf,409
iter0,case4_detail_strict,828,3,0,3,,409
iter0,case4_detail_strict,829,1,0,1,,409
iter0,case4_detail_strict,830,3,1,2,ceremonialCounty,410
iter0,case4_detail_strict,831,6,1,5,foundingPerson,411
iter0,case4_detail_strict,832,5,0,5,,411
iter0,case4_detail_strict,833,3,0,3,,411
iter0,case4_detail_strict,834,2,0,2,,411
iter0,case4_detail_strict,835,5,0,5,,411
iter0,case4_detail_strict,836,6,2,4,hasProperty; isWestOf,413
iter0,case4_detail_strict,837,5,0,5,,413
iter0,case4_detail_strict,838,1,0,1,,413
iter0,case4_detail_strict,839,3,0,3,,413
iter0,case4_detail_strict,840,5,1,4,relationTo_Alan_Shepard,414
iter0,case4_detail_strict,841,5,0,5,,414
iter0,case4_detail_strict,842,2,0,2,,414
iter0,case4_detail_strict,843,7,0,7,,414
iter0,case4_detail_strict,844,2,0,2,,414
iter0,case4_detail_strict,845,2,0,2,,414
iter0,case4_detail_strict,846,1,0,1,,414
iter0,case4_detail_strict,847,3,0,3,,414
iter0,case4_detail_strict,848,6,0,6,,414
iter0,case4_detail_strict,849,4,1,3,predecessorWork,415
iter0,case4_detail_strict,850,3,0,3,,415
iter0,case4_detail_strict,851,2,0,2,,415
iter0,case4_detail_strict,852,4,1,3,locationInTimezone,416
iter0,case4_detail_strict,853,3,0,3,,416
iter0,case4_detail_strict,854,4,0,4,,416
iter0,case4_detail_strict,855,1,1,0,productionEnded,417
iter0,case4_detail_strict,856,6,0,6,,417
iter0,case4_detail_strict,857,6,1,5,gaveStatusBy,418
iter0,case4_detail_strict,858,2,0,2,,418
iter0,case4_detail_strict,859,1,0,1,,418
iter0,case4_detail_strict,860,6,0,6,,418
iter0,case4_detail_strict,861,2,0,2,,418
iter0,case4_detail_strict,862,5,1,4,heldOfficeWhile,419
iter0,case4_detail_strict,863,1,0,1,,419
iter0,case4_detail_strict,864,2,0,2,,419
iter0,case4_detail_strict,865,3,0,3,,419
iter0,case4_detail_strict,866,8,1,7,isChiefOf,420
iter0,case4_detail_strict,867,4,0,4,,420
iter0,case4_detail_strict,868,3,0,3,,420
iter0,case4_detail_strict,869,1,0,1,,420
iter0,case4_detail_strict,870,1,0,1,,420
iter0,case4_detail_strict,871,9,5,4,staffCount; studentType; studentCount_Undergraduate; studentCount_Postgraduate; studentCount_Doctoral,425
iter0,case4_detail_strict,872,5,1,4,locationCity,426
iter0,case4_detail_strict,873,2,1,1,isContributing_Property,427
iter0,case4_detail_strict,874,4,0,4,,427
iter0,case4_detail_strict,875,5,0,5,,427
iter0,case4_detail_strict,876,2,0,2,,427
iter0,case4_detail_strict,877,7,0,7,,427
iter0,case4_detail_strict,878,5,1,4,cylinderCount,428
iter0,case4_detail_strict,879,1,0,1,,428
iter0,case4_detail_strict,880,5,0,5,,428
iter0,case4_detail_strict,881,4,0,4,,428
iter0,case4_detail_strict,882,5,1,4,isEthnicGroupIn,429
iter0,case4_detail_strict,883,2,0,2,,429
iter0,case4_detail_strict,884,3,0,3,,429
iter0,case4_detail_strict,885,8,1,7,retirementDate,430
iter0,case4_detail_strict,886,3,0,3,,430
iter0,case4_detail_strict,887,6,1,5,isLocatedAt,431
iter0,case4_detail_strict,888,2,0,2,,431
iter0,case4_detail_strict,889,3,0,3,,431
iter0,case4_detail_strict,890,5,0,5,,431
iter0,case4_detail_strict,891,2,0,2,,431
iter0,case4_detail_strict,892,6,1,5,hasIngredient,432
iter0,case4_detail_strict,893,3,0,3,,432
iter0,case4_detail_strict,894,3,0,3,,432
iter0,case4_detail_strict,895,2,0,2,,432
iter0,case4_detail_strict,896,4,0,4,,432
iter0,case4_detail_strict,897,5,0,5,,432
iter0,case4_detail_strict,898,2,0,2,,432
iter0,case4_detail_strict,899,3,0,3,,432
iter0,case4_detail_strict,900,3,1,2,numberOfDoctoralStudents,433
iter0,case4_detail_strict,901,4,0,4,,433
iter0,case4_detail_strict,902,2,0,2,,433
iter0,case4_detail_strict,903,1,0,1,,433
iter0,case4_detail_strict,904,7,0,7,,433
iter0,case4_detail_strict,905,2,0,2,,433
iter0,case4_detail_strict,906,6,1,5,borderingCounty,434
iter0,case4_detail_strict,907,4,0,4,,434
iter0,case4_detail_strict,908,4,0,4,,434
iter0,case4_detail_strict,909,6,2,4,yearOfBirth; yearOfDeath,436
iter0,case4_detail_strict,910,3,0,3,,436
iter0,case4_detail_strict,911,4,0,4,,436
iter0,case4_detail_strict,912,4,0,4,,436
iter0,case4_detail_strict,913,4,0,4,,436
iter0,case4_detail_strict,914,7,1,6,previousPosition,437
iter0,case4_detail_strict,915,3,0,3,,437
iter0,case4_detail_strict,916,3,0,3,,437
iter0,case4_detail_strict,917,2,0,2,,437
iter0,case4_detail_strict,918,3,0,3,,437
iter0,case4_detail_strict,919,1,0,1,,437
iter0,case4_detail_strict,920,7,0,7,,437
iter0,case4_detail_strict,921,2,0,2,,437
iter0,case4_detail_strict,922,6,0,6,,437
iter0,case4_detail_strict,923,2,0,2,,437
iter0,case4_detail_strict,924,4,0,4,,437
iter0,case4_detail_strict,925,4,2,2,governor; aboveSeaLevel,439
iter0,case4_detail_strict,926,4,0,4,,439
iter0,case4_detail_strict,927,2,0,2,,439
iter0,case4_detail_strict,928,2,0,2,,439
iter0,case4_detail_strict,929,7,0,7,,439
iter0,case4_detail_strict,930,5,0,5,,439
iter0,case4_detail_strict,931,2,0,2,,439
iter0,case4_detail_strict,932,3,1,2,doctoralStudentPopulation,440
iter0,case4_detail_strict,933,2,0,2,,440
iter0,case4_detail_strict,934,3,0,3,,440
iter0,case4_detail_strict,935,1,0,1,,440
iter0,case4_detail_strict,936,3,1,2,from,441
iter0,case4_detail_strict,937,3,0,3,,441
iter0,case4_detail_strict,938,6,0,6,,441
iter0,case4_detail_strict,939,9,0,9,,441
iter0,case4_detail_strict,940,3,0,3,,441
iter0,case4_detail_strict,941,1,0,1,,441
iter0,case4_detail_strict,942,2,0,2,,441
iter0,case4_detail_strict,943,5,0,5,,441
iter0,case4_detail_strict,944,3,0,3,,441
iter0,case4_detail_strict,945,4,1,3,hasFood,442
iter0,case4_detail_strict,946,7,0,7,,442
iter0,case4_detail_strict,947,1,0,1,,442
iter0,case4_detail_strict,948,4,0,4,,442
iter0,case4_detail_strict,949,2,0,2,,442
iter0,case4_detail_strict,950,4,0,4,,442
iter0,case4_detail_strict,951,2,0,2,,442
iter0,case4_detail_strict,952,5,0,5,,442
iter0,case4_detail_strict,953,3,0,3,,442
iter0,case4_detail_strict,954,4,0,4,,442
iter0,case4_detail_strict,955,6,2,4,monumentCategory; monumentLocation,444
iter0,case4_detail_strict,956,3,1,2,totalStudents,445
iter0,case4_detail_strict,957,3,0,3,,445
iter0,case4_detail_strict,958,4,1,3,epochDate,446
iter0,case4_detail_strict,959,2,0,2,,446
iter0,case4_detail_strict,960,4,0,4,,446
iter0,case4_detail_strict,961,3,0,3,,446
iter0,case4_detail_strict,962,2,0,2,,446
iter0,case4_detail_strict,963,2,0,2,,446
iter0,case4_detail_strict,964,5,1,4,studiedAt,447
iter0,case4_detail_strict,965,5,0,5,,447
iter0,case4_detail_strict,966,5,2,3,built; nearbyPlace,449
iter0,case4_detail_strict,967,5,0,5,,449
iter0,case4_detail_strict,968,1,0,1,,449
iter0,case4_detail_strict,969,4,1,3,isLocationOf,450
iter0,case4_detail_strict,970,2,0,2,,450
iter0,case4_detail_strict,971,4,0,4,,450
iter0,case4_detail_strict,972,1,0,1,,450
iter0,case4_detail_strict,973,2,0,2,,450
iter0,case4_detail_strict,974,5,2,3,affiliatedTo; campusStatus,452
iter0,case4_detail_strict,975,8,1,7,leagueTitle,453
iter0,case4_detail_strict,976,3,0,3,,453
iter0,case4_detail_strict,977,1,1,0,partOf,454
iter0,case4_detail_strict,978,5,1,4,technicalCampusStatus,455
iter0,case4_detail_strict,979,1,0,1,,455
iter0,case4_detail_strict,980,5,0,5,,455
iter0,case4_detail_strict,981,5,1,4,southeastNeighbor,456
iter0,case4_detail_strict,982,2,0,2,,456
iter0,case4_detail_strict,983,5,0,5,,456
iter0,case4_detail_strict,984,1,0,1,,456
iter0,case4_detail_strict,985,5,1,4,hasVariation,457
iter0,case4_detail_strict,986,7,1,6,containsIngredient,458
iter0,case4_detail_strict,987,7,0,7,,458
iter0,case4_detail_strict,988,7,0,7,,458
iter0,case4_detail_strict,989,2,0,2,,458
iter0,case4_detail_strict,990,1,0,1,,458
iter0,case4_detail_strict,991,3,1,2,diedDateTime,459
iter0,case4_detail_strict,992,2,0,2,,459
iter0,case4_detail_strict,993,3,0,3,,459
iter0,case4_detail_strict,994,2,1,1,assembledIn,460
iter0,case4_detail_strict,995,3,0,3,,460
iter0,case4_detail_strict,996,3,0,3,,460
iter0,case4_detail_strict,997,5,1,4,startDate,461
iter0,case4_detail_strict,998,1,0,1,,461
iter0,case4_detail_strict,999,4,0,4,,461
iter0,case4_detail_strict,1000,3,0,3,,461
iter0,case4_detail_strict,1001,3,0,3,,461
iter0,case4_detail_strict,1002,4,0,4,,461
iter0,case4_detail_strict,1003,4,0,4,,461
iter0,case4_detail_strict,1004,2,0,2,,461
iter0,case4_detail_strict,1005,4,0,4,,461
iter0,case4_detail_strict,1006,2,0,2,,461
iter0,case4_detail_strict,1007,4,0,4,,461
iter0,case4_detail_strict,1008,1,0,1,,461
iter0,case4_detail_strict,1009,1,0,1,,461
iter0,case4_detail_strict,1010,11,0,11,,461
iter0,case4_detail_strict,1011,1,0,1,,461
iter0,case4_detail_strict,1012,1,0,1,,461
iter0,case4_detail_strict,1013,6,0,6,,461
iter0,case4_detail_strict,1014,4,1,3,foundingFather,462
iter0,case4_detail_strict,1015,6,0,6,,462
iter0,case4_detail_strict,1016,1,0,1,,462
iter0,case4_detail_strict,1017,1,0,1,,462
iter0,case4_detail_strict,1018,1,0,1,,462
iter0,case4_detail_strict,1019,4,0,4,,462
iter0,case4_detail_strict,1020,3,0,3,,462
iter0,case4_detail_strict,1021,5,0,5,,462
iter0,case4_detail_strict,1022,2,0,2,,462
iter0,case4_detail_strict,1023,2,0,2,,462
iter0,case4_detail_strict,1024,3,1,2,foundingYear,463
iter0,case4_detail_strict,1025,4,0,4,,463
iter0,case4_detail_strict,1026,3,1,2,youthFootballClub,464
iter0,case4_detail_strict,1027,1,0,1,,464
iter0,case4_detail_strict,1028,3,0,3,,464
